h,id,label,fuel_class,OutputPower
2016-11-30T12:00:00Z,2000,2000-Low Demand,Hydro,2199.300585967044
2016-11-30T12:00:00Z,2001,2001-Low Demand,Hydro,493.64127431041084
2016-11-30T12:00:00Z,2008,2008-High Demand,Hydro,1593.254582868813
2016-11-30T12:00:00Z,2010,2010-High Demand,Hydro,597.2199467489236
2016-11-30T12:00:00Z,2012,2012-Lost Load,Hydro,660.4053796763172
2016-11-30T13:00:00Z,1996,1996-Median Demand,Hydro,1776.657791152704
2016-11-30T13:00:00Z,2000,2000-Low Demand,Hydro,2098.244699358029
2016-11-30T13:00:00Z,2001,2001-Low Demand,Hydro,493.64127431041084
2016-11-30T13:00:00Z,2008,2008-High Demand,Hydro,2134.488139368039
2016-11-30T13:00:00Z,2010,2010-High Demand,Hydro,1302.1795067437351
2016-11-30T13:00:00Z,2012,2012-Lost Load,Hydro,842.6390561883117
2016-11-30T14:00:00Z,1996,1996-Median Demand,Hydro,2750.273764813286
2016-11-30T14:00:00Z,2000,2000-Low Demand,Hydro,1976.1023163867867
2016-11-30T14:00:00Z,2001,2001-Low Demand,Hydro,493.64127431041084
2016-11-30T14:00:00Z,2008,2008-High Demand,Hydro,1355.4809846587318
2016-11-30T14:00:00Z,2010,2010-High Demand,Hydro,1539.951958987952
2016-11-30T14:00:00Z,2012,2012-Lost Load,Hydro,660.4053796763172
2016-11-30T15:00:00Z,1996,1996-Median Demand,Hydro,3269.5177025812764
2016-11-30T15:00:00Z,2000,2000-Low Demand,Hydro,2334.814620199124
2016-11-30T15:00:00Z,2001,2001-Low Demand,Hydro,493.64127431041084
2016-11-30T15:00:00Z,2008,2008-High Demand,Hydro,2049.0144810486813
2016-11-30T15:00:00Z,2010,2010-High Demand,Hydro,2018.885831519351
2016-11-30T15:00:00Z,2012,2012-Lost Load,Hydro,1342.4164185682748
2016-11-30T16:00:00Z,1996,1996-Median Demand,Hydro,3269.5177025812764
2016-11-30T16:00:00Z,2000,2000-Low Demand,Hydro,3541.628692844609
2016-11-30T16:00:00Z,2001,2001-Low Demand,Hydro,493.64127431041084
2016-11-30T16:00:00Z,2008,2008-High Demand,Hydro,2764.334790659068
2016-11-30T16:00:00Z,2010,2010-High Demand,Hydro,2976.7669069238
2016-11-30T16:00:00Z,2012,2012-Lost Load,Hydro,3063.644029861306
2016-11-30T17:00:00Z,1996,1996-Median Demand,Hydro,3269.5177025812764
2016-11-30T17:00:00Z,2000,2000-Low Demand,Hydro,3541.628692844609
2016-11-30T17:00:00Z,2001,2001-Low Demand,Hydro,2925.696228154554
2016-11-30T17:00:00Z,2008,2008-High Demand,Hydro,2764.334790659068
2016-11-30T17:00:00Z,2010,2010-High Demand,Hydro,2976.7669069238
2016-11-30T17:00:00Z,2012,2012-Lost Load,Hydro,3063.644029861306
2016-11-30T18:00:00Z,1996,1996-Median Demand,Hydro,3269.5177025812764
2016-11-30T18:00:00Z,2000,2000-Low Demand,Hydro,3541.628692844609
2016-11-30T18:00:00Z,2001,2001-Low Demand,Hydro,2925.696228154554
2016-11-30T18:00:00Z,2008,2008-High Demand,Hydro,2764.334790659068
2016-11-30T18:00:00Z,2010,2010-High Demand,Hydro,2976.7669069238
2016-11-30T18:00:00Z,2012,2012-Lost Load,Hydro,3404.4053796763174
2016-11-30T19:00:00Z,1996,1996-Median Demand,Hydro,3269.5177025812764
2016-11-30T19:00:00Z,2000,2000-Low Demand,Hydro,3541.628692844609
2016-11-30T19:00:00Z,2001,2001-Low Demand,Hydro,2925.696228154554
2016-11-30T19:00:00Z,2008,2008-High Demand,Hydro,2764.334790659068
2016-11-30T19:00:00Z,2010,2010-High Demand,Hydro,2976.7669069238
2016-11-30T19:00:00Z,2012,2012-Lost Load,Hydro,3063.644029861306
2016-11-30T20:00:00Z,1996,1996-Median Demand,Hydro,3269.5177025812764
2016-11-30T20:00:00Z,2000,2000-Low Demand,Hydro,3301.51574827909
2016-11-30T20:00:00Z,2001,2001-Low Demand,Hydro,1530.3921166275159
2016-11-30T20:00:00Z,2008,2008-High Demand,Hydro,2764.334790659068
2016-11-30T20:00:00Z,2010,2010-High Demand,Hydro,2976.7669069238
2016-11-30T20:00:00Z,2012,2012-Lost Load,Hydro,3063.644029861306
2016-11-30T21:00:00Z,1996,1996-Median Demand,Hydro,2990.6984779900313
2016-11-30T21:00:00Z,2000,2000-Low Demand,Hydro,2049.5722205618495
2016-11-30T21:00:00Z,2001,2001-Low Demand,Hydro,493.64127431041084
2016-11-30T21:00:00Z,2008,2008-High Demand,Hydro,1560.7716741938052
2016-11-30T21:00:00Z,2010,2010-High Demand,Hydro,2663.6126032539487
2016-11-30T21:00:00Z,2012,2012-Lost Load,Hydro,3101.948029861306
2016-11-30T22:00:00Z,1996,1996-Median Demand,Hydro,1048.818706419606
2016-11-30T22:00:00Z,2000,2000-Low Demand,Hydro,797.628692844609
2016-11-30T22:00:00Z,2001,2001-Low Demand,Hydro,493.64127431041084
2016-11-30T22:00:00Z,2008,2008-High Demand,Hydro,357.2085577285427
2016-11-30T22:00:00Z,2010,2010-High Demand,Hydro,232.76690692379998
2016-11-30T22:00:00Z,2012,2012-Lost Load,Hydro,660.4053796763172
2016-11-30T23:00:00Z,1996,1996-Median Demand,Hydro,525.5177025812764
2016-11-30T23:00:00Z,2000,2000-Low Demand,Hydro,797.628692844609
2016-11-30T23:00:00Z,2001,2001-Low Demand,Hydro,493.64127431041084
2016-11-30T23:00:00Z,2008,2008-High Demand,Hydro,357.2085577285427
2016-11-30T23:00:00Z,2010,2010-High Demand,Hydro,232.76690692379998
2016-11-30T23:00:00Z,2012,2012-Lost Load,Hydro,660.4053796763172
2016-11-30T00:00:00Z,1996,1996-Median Demand,Net Export/Import,-484
2016-11-30T00:00:00Z,2000,2000-Low Demand,Net Export/Import,-907.5431037449764
2016-11-30T00:00:00Z,2001,2001-Low Demand,Net Export/Import,-484
2016-11-30T00:00:00Z,2008,2008-High Demand,Net Export/Import,-2516
2016-11-30T00:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T00:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T01:00:00Z,1996,1996-Median Demand,Net Export/Import,-484
2016-11-30T01:00:00Z,2000,2000-Low Demand,Net Export/Import,-660.0725689315993
2016-11-30T01:00:00Z,2001,2001-Low Demand,Net Export/Import,-484
2016-11-30T01:00:00Z,2008,2008-High Demand,Net Export/Import,-484
2016-11-30T01:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T01:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T02:00:00Z,1996,1996-Median Demand,Net Export/Import,-484
2016-11-30T02:00:00Z,2000,2000-Low Demand,Net Export/Import,-484
2016-11-30T02:00:00Z,2001,2001-Low Demand,Net Export/Import,-484
2016-11-30T02:00:00Z,2008,2008-High Demand,Net Export/Import,-484
2016-11-30T02:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T02:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T03:00:00Z,1996,1996-Median Demand,Net Export/Import,-484
2016-11-30T03:00:00Z,2000,2000-Low Demand,Net Export/Import,-484
2016-11-30T03:00:00Z,2001,2001-Low Demand,Net Export/Import,-484
2016-11-30T03:00:00Z,2008,2008-High Demand,Net Export/Import,-484
2016-11-30T03:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T03:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T04:00:00Z,1996,1996-Median Demand,Net Export/Import,-1551.67926075603
2016-11-30T04:00:00Z,2000,2000-Low Demand,Net Export/Import,-525.9457143031714
2016-11-30T04:00:00Z,2001,2001-Low Demand,Net Export/Import,925.0684166710948
2016-11-30T04:00:00Z,2008,2008-High Demand,Net Export/Import,-484
2016-11-30T04:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T04:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T05:00:00Z,1996,1996-Median Demand,Net Export/Import,-2155.6236718560294
2016-11-30T05:00:00Z,2000,2000-Low Demand,Net Export/Import,-484
2016-11-30T05:00:00Z,2001,2001-Low Demand,Net Export/Import,-484
2016-11-30T05:00:00Z,2008,2008-High Demand,Net Export/Import,-747.5048092540642
2016-11-30T05:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T05:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T06:00:00Z,1996,1996-Median Demand,Net Export/Import,-545.8038188473938
2016-11-30T06:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T06:00:00Z,2001,2001-Low Demand,Net Export/Import,-2146.7503763014306
2016-11-30T06:00:00Z,2008,2008-High Demand,Net Export/Import,-2031.963880353911
2016-11-30T06:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T06:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T07:00:00Z,1996,1996-Median Demand,Net Export/Import,-2516
2016-11-30T07:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T07:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T07:00:00Z,2008,2008-High Demand,Net Export/Import,-2516
2016-11-30T07:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T07:00:00Z,2012,2012-Lost Load,Net Export/Import,-1823.0147757962513
2016-11-30T08:00:00Z,1996,1996-Median Demand,Net Export/Import,-2516
2016-11-30T08:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T08:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T08:00:00Z,2008,2008-High Demand,Net Export/Import,-2516
2016-11-30T08:00:00Z,2010,2010-High Demand,Net Export/Import,-635.9636244151766
2016-11-30T08:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T09:00:00Z,1996,1996-Median Demand,Net Export/Import,-2516
2016-11-30T09:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T09:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T09:00:00Z,2008,2008-High Demand,Net Export/Import,-2516
2016-11-30T09:00:00Z,2010,2010-High Demand,Net Export/Import,-1126.4122349906884
2016-11-30T09:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T10:00:00Z,1996,1996-Median Demand,Net Export/Import,-2516
2016-11-30T10:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T10:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T10:00:00Z,2008,2008-High Demand,Net Export/Import,-2516
2016-11-30T10:00:00Z,2010,2010-High Demand,Net Export/Import,-1201.2785193743875
2016-11-30T10:00:00Z,2012,2012-Lost Load,Net Export/Import,-461.83107323508284
2016-11-30T11:00:00Z,1996,1996-Median Demand,Net Export/Import,-2516
2016-11-30T11:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T11:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T11:00:00Z,2008,2008-High Demand,Net Export/Import,-2444.3579941807266
2016-11-30T11:00:00Z,2010,2010-High Demand,Net Export/Import,-1118.9721769586795
2016-11-30T11:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T12:00:00Z,1996,1996-Median Demand,Net Export/Import,-2516
2016-11-30T12:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T12:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T12:00:00Z,2008,2008-High Demand,Net Export/Import,-1759.6583048414304
2016-11-30T12:00:00Z,2010,2010-High Demand,Net Export/Import,-1147.4036984914464
2016-11-30T12:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T13:00:00Z,1996,1996-Median Demand,Net Export/Import,-2516
2016-11-30T13:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T13:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T13:00:00Z,2008,2008-High Demand,Net Export/Import,-2516
2016-11-30T13:00:00Z,2010,2010-High Demand,Net Export/Import,-1374.3231424581727
2016-11-30T13:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T14:00:00Z,1996,1996-Median Demand,Net Export/Import,-2516
2016-11-30T14:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T14:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T14:00:00Z,2008,2008-High Demand,Net Export/Import,-1876.3305278439175
2016-11-30T14:00:00Z,2010,2010-High Demand,Net Export/Import,-1406.3357380349162
2016-11-30T14:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T15:00:00Z,1996,1996-Median Demand,Net Export/Import,-2446.1602729715505
2016-11-30T15:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T15:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T15:00:00Z,2008,2008-High Demand,Net Export/Import,-2218.283346639896
2016-11-30T15:00:00Z,2010,2010-High Demand,Net Export/Import,-1475.8974751850028
2016-11-30T15:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T16:00:00Z,1996,1996-Median Demand,Net Export/Import,48.10191883083735
2016-11-30T16:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T16:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T16:00:00Z,2008,2008-High Demand,Net Export/Import,-1538.6908516354201
2016-11-30T16:00:00Z,2010,2010-High Demand,Net Export/Import,-1483.976509903232
2016-11-30T16:00:00Z,2012,2012-Lost Load,Net Export/Import,-277.4845597732192
2016-11-30T17:00:00Z,1996,1996-Median Demand,Net Export/Import,3516
2016-11-30T17:00:00Z,2000,2000-Low Demand,Net Export/Import,319.4281451654542
2016-11-30T17:00:00Z,2001,2001-Low Demand,Net Export/Import,-2206.0266193882917
2016-11-30T17:00:00Z,2008,2008-High Demand,Net Export/Import,1516
2016-11-30T17:00:00Z,2010,2010-High Demand,Net Export/Import,1179.6822197257034
2016-11-30T17:00:00Z,2012,2012-Lost Load,Net Export/Import,1987.1215528790967
2016-11-30T18:00:00Z,1996,1996-Median Demand,Net Export/Import,3515.6008417231296
2016-11-30T18:00:00Z,2000,2000-Low Demand,Net Export/Import,984.817661316999
2016-11-30T18:00:00Z,2001,2001-Low Demand,Net Export/Import,-901.3388678870314
2016-11-30T18:00:00Z,2008,2008-High Demand,Net Export/Import,-81.40606374173012
2016-11-30T18:00:00Z,2010,2010-High Demand,Net Export/Import,126.26174911259841
2016-11-30T18:00:00Z,2012,2012-Lost Load,Net Export/Import,1516
2016-11-30T19:00:00Z,1996,1996-Median Demand,Net Export/Import,3516
2016-11-30T19:00:00Z,2000,2000-Low Demand,Net Export/Import,400.046737096997
2016-11-30T19:00:00Z,2001,2001-Low Demand,Net Export/Import,-1726.2633958710348
2016-11-30T19:00:00Z,2008,2008-High Demand,Net Export/Import,1428.11321291879
2016-11-30T19:00:00Z,2010,2010-High Demand,Net Export/Import,1516
2016-11-30T19:00:00Z,2012,2012-Lost Load,Net Export/Import,1997.0237911710942
2016-11-30T20:00:00Z,1996,1996-Median Demand,Net Export/Import,3516
2016-11-30T20:00:00Z,2000,2000-Low Demand,Net Export/Import,-1115.4864718636313
2016-11-30T20:00:00Z,2001,2001-Low Demand,Net Export/Import,-2516
2016-11-30T20:00:00Z,2008,2008-High Demand,Net Export/Import,-121.48155248173134
2016-11-30T20:00:00Z,2010,2010-High Demand,Net Export/Import,718.5674331684678
2016-11-30T20:00:00Z,2012,2012-Lost Load,Net Export/Import,1516
2016-11-30T21:00:00Z,1996,1996-Median Demand,Net Export/Import,2978.002763718988
2016-11-30T21:00:00Z,2000,2000-Low Demand,Net Export/Import,-2386.48214384696
2016-11-30T21:00:00Z,2001,2001-Low Demand,Net Export/Import,-484
2016-11-30T21:00:00Z,2008,2008-High Demand,Net Export/Import,-938.1770524804658
2016-11-30T21:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T21:00:00Z,2012,2012-Lost Load,Net Export/Import,-309.00624718889867
2016-11-30T22:00:00Z,1996,1996-Median Demand,Net Export/Import,-44.00943482030175
2016-11-30T22:00:00Z,2000,2000-Low Demand,Net Export/Import,-2516
2016-11-30T22:00:00Z,2001,2001-Low Demand,Net Export/Import,-484
2016-11-30T22:00:00Z,2008,2008-High Demand,Net Export/Import,-2516
2016-11-30T22:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T22:00:00Z,2012,2012-Lost Load,Net Export/Import,-717.5872539223717
2016-11-30T23:00:00Z,1996,1996-Median Demand,Net Export/Import,-1063.3660700116197
2016-11-30T23:00:00Z,2000,2000-Low Demand,Net Export/Import,-1966.8599489912503
2016-11-30T23:00:00Z,2001,2001-Low Demand,Net Export/Import,-484
2016-11-30T23:00:00Z,2008,2008-High Demand,Net Export/Import,-2516
2016-11-30T23:00:00Z,2010,2010-High Demand,Net Export/Import,-484
2016-11-30T23:00:00Z,2012,2012-Lost Load,Net Export/Import,-484
2016-11-30T00:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T00:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T00:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T00:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T00:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T00:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T01:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T01:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T01:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T01:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T01:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T01:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T02:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T02:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T02:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T02:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T02:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T02:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T03:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T03:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T03:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T03:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T03:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T03:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T04:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T04:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T04:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T04:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T04:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T04:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T05:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T05:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T05:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T05:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T05:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T05:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T06:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T06:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T06:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T06:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T06:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T06:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T07:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T07:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T07:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T07:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T07:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T07:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T08:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T08:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T08:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T08:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T08:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T08:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T09:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T09:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T09:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T09:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T09:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T09:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T10:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T10:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T10:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T10:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T10:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T10:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T11:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T11:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T11:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T11:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T11:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T11:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T12:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T12:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T12:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T12:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T12:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T12:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T13:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T13:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T13:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T13:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T13:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T13:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T14:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T14:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T14:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T14:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T14:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T14:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T15:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T15:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T15:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T15:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T15:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T15:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T16:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T16:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T16:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T16:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T16:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T16:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T17:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T17:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T17:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T17:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T17:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T17:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T18:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T18:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T18:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T18:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T18:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T18:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T19:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T19:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T19:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T19:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T19:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T19:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T20:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T20:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T20:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T20:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T20:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T20:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T21:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T21:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T21:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T21:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T21:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T21:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
2016-11-30T22:00:00Z,1996,1996-Median Demand,Nuclear,8365.8015
2016-11-30T22:00:00Z,2000,2000-Low Demand,Nuclear,8365.8015
2016-11-30T22:00:00Z,2001,2001-Low Demand,Nuclear,8365.8015
2016-11-30T22:00:00Z,2008,2008-High Demand,Nuclear,8365.8015
2016-11-30T22:00:00Z,2010,2010-High Demand,Nuclear,8365.8015
2016-11-30T22:00:00Z,2012,2012-Lost Load,Nuclear,8365.8015
