Location,id,time,share,variable,value,area
ES,1991,9,0.13615435438423967,market value,43.24467497800257,Germany/Spain
ES,1991,10,0.21724787972973084,market value,45.881978563191794,Germany/Spain
ES,1991,11,0.29006645138241066,market value,36.540223848744354,Germany/Spain
ES,1991,12,0.17732799152557166,market value,48.32036701099427,Germany/Spain
ES,1992,1,0.19936978247890014,market value,46.84544946382028,Germany/Spain
ES,1992,2,0.1880614090923423,market value,41.71456338705468,Germany/Spain
ES,1992,3,0.27569610420486346,market value,39.13197711351362,Germany/Spain
ES,1992,4,0.33422723426852974,market value,40.20953669958999,Germany/Spain
ES,1992,5,0.23260612339118994,market value,46.0319955110757,Germany/Spain
ES,1992,6,0.18266955086906003,market value,52.595547311767064,Germany/Spain
ES,1992,7,0.11757693124555864,market value,54.181239174047526,Germany/Spain
ES,1992,8,0.16983665602601206,market value,49.759969919712226,Germany/Spain
ES,1992,9,0.14738238894618433,market value,43.679933987173875,Germany/Spain
ES,1992,10,0.26732974535420756,market value,38.090102714264,Germany/Spain
ES,1992,11,0.2257668707898188,market value,43.60975049589242,Germany/Spain
ES,1992,12,0.29686572244891374,market value,37.39296237013654,Germany/Spain
ES,1993,1,0.16229976190054146,market value,42.42290583671487,Germany/Spain
ES,1993,2,0.2356737523841042,market value,43.6116124168732,Germany/Spain
ES,1993,3,0.1893866848973293,market value,42.117696816017045,Germany/Spain
ES,1993,4,0.24017041213023987,market value,42.840209818727736,Germany/Spain
ES,1993,5,0.21601532908705207,market value,44.057961878445056,Germany/Spain
ES,1993,6,0.16628306300872503,market value,53.1538348608784,Germany/Spain
ES,1993,7,0.18275895327500266,market value,49.07115890860789,Germany/Spain
ES,1993,8,0.16556000926008893,market value,45.82758379535591,Germany/Spain
ES,1993,9,0.22932776380090417,market value,39.72101269415513,Germany/Spain
ES,1993,10,0.37708503310638547,market value,35.75157143010791,Germany/Spain
ES,1993,11,0.16056310303414714,market value,45.65989616846474,Germany/Spain
ES,1993,12,0.25096398379789314,market value,35.742347136497294,Germany/Spain
ES,1994,2,0.2949683470579733,market value,42.137986262079394,Germany/Spain
ES,1994,3,0.17645478699742978,market value,40.79464389267282,Germany/Spain
ES,1994,4,0.35846925567519616,market value,43.76827578896602,Germany/Spain
ES,1994,5,0.25612553187634635,market value,44.729507325591236,Germany/Spain
ES,1994,6,0.23220780857845377,market value,51.61988107685615,Germany/Spain
ES,1994,8,0.14278116633566518,market value,54.61002219504744,Germany/Spain
ES,1994,9,0.2047675973147921,market value,43.67139682639858,Germany/Spain
ES,1994,10,0.1609175059728513,market value,40.806410311804235,Germany/Spain
ES,1994,11,0.2089908384707846,market value,41.41665810398607,Germany/Spain
ES,1995,1,0.3866505401811208,market value,36.341437231749175,Germany/Spain
ES,1995,2,0.3117683257669835,market value,39.80201509406698,Germany/Spain
ES,1995,3,0.3247100739881829,market value,42.93308843231662,Germany/Spain
ES,1995,4,0.2399715400473044,market value,43.78119841552722,Germany/Spain
ES,1995,5,0.23283382172163838,market value,46.046483756382166,Germany/Spain
ES,1995,6,0.1624453177026964,market value,58.86196965554676,Germany/Spain
ES,1995,8,0.13950417421887143,market value,46.19638935284532,Germany/Spain
ES,1995,9,0.20847285035366947,market value,46.54928559365762,Germany/Spain
ES,1995,10,0.16894402707392236,market value,42.55778310334636,Germany/Spain
ES,1995,11,0.26723379333170266,market value,41.833965186668294,Germany/Spain
ES,1996,2,0.33462380139638304,market value,38.47615702866005,Germany/Spain
ES,1996,3,0.22081949623958616,market value,42.21875727327214,Germany/Spain
ES,1996,4,0.18834398580491768,market value,42.00222364727362,Germany/Spain
ES,1996,5,0.24236717065487481,market value,43.7296368877759,Germany/Spain
ES,1996,6,0.18368898694386412,market value,53.761173554340566,Germany/Spain
ES,1996,7,0.1841589199396257,market value,49.439694729827444,Germany/Spain
ES,1996,8,0.128198541579542,market value,42.98209957939024,Germany/Spain
ES,1996,9,0.22180824147303774,market value,44.36570753756038,Germany/Spain
ES,1996,10,0.21894016204486674,market value,46.42710505262089,Germany/Spain
ES,1996,11,0.3219681437522642,market value,41.33181882948957,Germany/Spain
ES,1996,12,0.2911078123543863,market value,37.87315045444583,Germany/Spain
ES,1997,1,0.2295276689273278,market value,45.699786749561575,Germany/Spain
ES,1997,2,0.19799496598853997,market value,39.34694245483835,Germany/Spain
ES,1997,3,0.18819767967081583,market value,44.51802394893814,Germany/Spain
ES,1997,4,0.22543547579688733,market value,45.85175560116316,Germany/Spain
ES,1997,5,0.22519466849817552,market value,45.262653563929796,Germany/Spain
ES,1997,6,0.2134450895799653,market value,53.10344740706066,Germany/Spain
ES,1997,8,0.12369114034305509,market value,44.93564977405073,Germany/Spain
ES,1997,9,0.13126751682568566,market value,46.21176160954928,Germany/Spain
ES,1997,10,0.22602998383083536,market value,44.319099871353266,Germany/Spain
ES,1997,11,0.37700696464439987,market value,36.110029244833726,Germany/Spain
ES,1997,12,0.30467017738958374,market value,41.57739102039591,Germany/Spain
ES,1998,1,0.289848275832153,market value,37.914900852595835,Germany/Spain
ES,1998,3,0.24813991346691347,market value,40.627925836706005,Germany/Spain
ES,1998,5,0.1971460903985344,market value,52.73966686200599,Germany/Spain
ES,1998,6,0.16209088988496012,market value,52.74300832070996,Germany/Spain
ES,1998,7,0.1486140475144479,market value,51.05073501794937,Germany/Spain
ES,1998,8,0.15181585542679507,market value,51.09856485332971,Germany/Spain
ES,1998,9,0.2547375381156387,market value,43.26884609837179,Germany/Spain
ES,1998,10,0.2276899440717176,market value,48.69781617710556,Germany/Spain
ES,1998,11,0.21626192210033512,market value,51.777469649970705,Germany/Spain
ES,1998,12,0.1977100707911682,market value,47.34092316685528,Germany/Spain
ES,1999,1,0.24514247446417373,market value,41.956784018918185,Germany/Spain
ES,1999,2,0.25981106378307867,market value,43.17208252476844,Germany/Spain
ES,1999,4,0.30639943661754393,market value,45.46893413521168,Germany/Spain
ES,1999,5,0.2366043505638048,market value,45.44013610232995,Germany/Spain
ES,1999,6,0.17172890938698274,market value,54.36828455352983,Germany/Spain
ES,1999,8,0.1343539746947544,market value,52.560902205197344,Germany/Spain
ES,1999,9,0.21909340723202733,market value,43.06693336376345,Germany/Spain
ES,1999,11,0.26697063467244414,market value,44.698007591657664,Germany/Spain
ES,2000,1,0.17569379841858973,market value,47.286236145961254,Germany/Spain
ES,2000,3,0.22611792733412658,market value,42.748719544488445,Germany/Spain
ES,2000,4,0.40753447330483766,market value,35.92183522355048,Germany/Spain
ES,2000,6,0.22504981640160343,market value,53.55117952354976,Germany/Spain
ES,2000,8,0.1683399981663133,market value,43.61692281511514,Germany/Spain
ES,2000,9,0.1473797378200386,market value,42.88916852450959,Germany/Spain
ES,2000,10,0.2406086999346769,market value,40.42490266553154,Germany/Spain
ES,2000,11,0.3684693479664744,market value,41.91427567059627,Germany/Spain
ES,2001,4,0.30256338185443044,market value,41.66361105241372,Germany/Spain
ES,2001,5,0.17945258295367225,market value,52.490419347910674,Germany/Spain
ES,2001,6,0.17385020104137186,market value,56.343933264596956,Germany/Spain
ES,2001,7,0.15121858726246382,market value,46.687132581788646,Germany/Spain
ES,2001,8,0.1190355162687298,market value,48.644534841225685,Germany/Spain
ES,2001,10,0.266764195482746,market value,42.94123058639818,Germany/Spain
ES,2001,11,0.2802850075863102,market value,42.79973775084428,Germany/Spain
ES,2001,12,0.1733070812750686,market value,50.23442838507395,Germany/Spain
ES,2002,1,0.2342372594025161,market value,41.999120329787246,Germany/Spain
ES,2002,2,0.28930755887608395,market value,42.93939363465385,Germany/Spain
ES,2002,3,0.29530113957756887,market value,41.901305151316826,Germany/Spain
ES,2002,4,0.20426768412265328,market value,44.32949034855872,Germany/Spain
ES,2002,5,0.255684904397794,market value,40.87890684069188,Germany/Spain
ES,2002,6,0.20142535223652644,market value,54.494783988177964,Germany/Spain
ES,2002,7,0.1454994877386304,market value,48.69413810616524,Germany/Spain
ES,2002,8,0.12659047674465507,market value,44.734129643385934,Germany/Spain
ES,2002,9,0.11392933324916533,market value,44.3400172538755,Germany/Spain
ES,2002,10,0.27663676857327885,market value,40.228103763882814,Germany/Spain
ES,2002,11,0.34129657373901945,market value,40.00280903335802,Germany/Spain
ES,2002,12,0.34914949426846403,market value,34.664008244828004,Germany/Spain
ES,2003,1,0.3883847744335824,market value,37.45475885299519,Germany/Spain
ES,2003,2,0.2415825549255625,market value,44.3612134083123,Germany/Spain
ES,2003,3,0.21718634955393226,market value,42.250522925827276,Germany/Spain
ES,2003,5,0.20854020657490221,market value,55.80478913557256,Germany/Spain
ES,2003,6,0.15045400234617523,market value,55.428154641301475,Germany/Spain
ES,2003,8,0.12265387224592002,market value,51.69086669829679,Germany/Spain
ES,2003,9,0.16201723351434305,market value,40.826007135676754,Germany/Spain
ES,2003,10,0.26485658744976026,market value,42.34072083558032,Germany/Spain
ES,2003,11,0.2603923891931037,market value,43.70344701486478,Germany/Spain
ES,2003,12,0.2655025417662012,market value,42.15125188220999,Germany/Spain
ES,2004,1,0.305519671726459,market value,42.48068677571791,Germany/Spain
ES,2004,2,0.19691081244218525,market value,42.746127012827316,Germany/Spain
ES,2004,4,0.26961933750313566,market value,38.54966133678296,Germany/Spain
ES,2004,5,0.19988247584840932,market value,48.317047441753445,Germany/Spain
ES,2004,6,0.15431020214316735,market value,57.89100090616599,Germany/Spain
ES,2004,7,0.1185780547588875,market value,56.17348157171705,Germany/Spain
ES,2004,8,0.16777230318978392,market value,46.750429729048676,Germany/Spain
ES,2004,9,0.14245657666375686,market value,44.75770139224708,Germany/Spain
ES,2004,10,0.2937163280552192,market value,36.60428062047422,Germany/Spain
ES,2004,11,0.21272424540513055,market value,43.59392963157295,Germany/Spain
ES,2004,12,0.2467115134169525,market value,45.80469144925769,Germany/Spain
ES,2005,1,0.23061026406576504,market value,47.35072951827087,Germany/Spain
ES,2005,2,0.23862069465932406,market value,44.16482766354245,Germany/Spain
ES,2005,3,0.21691245192730055,market value,43.11075249159176,Germany/Spain
ES,2005,4,0.28559182963708957,market value,42.27264313238637,Germany/Spain
ES,2005,5,0.19194825831363305,market value,55.918887724099775,Germany/Spain
ES,2005,6,0.15045941125247464,market value,56.65956340107553,Germany/Spain
ES,2005,7,0.1432954211179922,market value,57.71080578893531,Germany/Spain
ES,2005,8,0.1572453148010461,market value,51.86401538209996,Germany/Spain
ES,2005,9,0.1419036986533177,market value,46.057139578098,Germany/Spain
ES,2005,10,0.21879000088089579,market value,42.63531025924658,Germany/Spain
ES,2005,11,0.24135512263146533,market value,47.44429187412073,Germany/Spain
ES,2005,12,0.2563843850663375,market value,46.8027731343605,Germany/Spain
ES,2006,1,0.14199308872816085,market value,53.1085562564547,Germany/Spain
ES,2006,2,0.2043032701190284,market value,43.78064142575729,Germany/Spain
ES,2006,3,0.35117076781086237,market value,37.497844975366114,Germany/Spain
ES,2006,4,0.2060964941970218,market value,44.295422466618724,Germany/Spain
ES,2006,5,0.2027728164724123,market value,52.20968832814467,Germany/Spain
ES,2006,6,0.15048349761085592,market value,55.39258208690453,Germany/Spain
ES,2006,7,0.10444570689708987,market value,55.61145116260808,Germany/Spain
ES,2006,8,0.18722514139254284,market value,45.946739723180606,Germany/Spain
ES,2006,9,0.16929826549722224,market value,44.06172018356547,Germany/Spain
ES,2006,10,0.30763598726714875,market value,35.84704054988507,Germany/Spain
ES,2006,11,0.2866134540768611,market value,41.07675340654906,Germany/Spain
ES,2006,12,0.21307071862056862,market value,38.013073829711075,Germany/Spain
ES,2007,1,0.19691312831112137,market value,50.822694247199024,Germany/Spain
ES,2007,2,0.3534543057597999,market value,43.005237936630735,Germany/Spain
ES,2007,4,0.14726422738978576,market value,44.25930293149306,Germany/Spain
ES,2007,5,0.2637916248821078,market value,44.720026152178555,Germany/Spain
ES,2007,6,0.17398741217170094,market value,55.10130901689757,Germany/Spain
ES,2007,7,0.15219652179084225,market value,48.803063032602495,Germany/Spain
ES,2007,8,0.19862566939144638,market value,46.11164522697448,Germany/Spain
ES,2007,9,0.15441464570106422,market value,44.84865245948239,Germany/Spain
ES,2007,10,0.14400412752143732,market value,45.737731857069846,Germany/Spain
ES,2007,11,0.22403928800010878,market value,45.79972552041887,Germany/Spain
ES,2007,12,0.20339746358452263,market value,43.92919031124385,Germany/Spain
ES,2008,2,0.19812701888999884,market value,40.248252235387355,Germany/Spain
ES,2008,3,0.3637846830864104,market value,42.25604330767963,Germany/Spain
ES,2008,4,0.33527802388374595,market value,36.453226468190245,Germany/Spain
ES,2008,5,0.14287442751183255,market value,57.5052673028187,Germany/Spain
ES,2008,6,0.13098513588335065,market value,59.262401449246894,Germany/Spain
ES,2008,7,0.13020498653286788,market value,42.56379300029926,Germany/Spain
ES,2008,8,0.1259204457370393,market value,49.23158546640455,Germany/Spain
ES,2008,9,0.1415585337783723,market value,48.67763832416335,Germany/Spain
ES,2008,10,0.20220314093987252,market value,39.15094231258984,Germany/Spain
ES,2008,11,0.2597046166919994,market value,47.18667161829876,Germany/Spain
ES,2008,12,0.26469140939741226,market value,42.928364035620746,Germany/Spain
ES,2009,1,0.2535855634249032,market value,41.848487440295514,Germany/Spain
ES,2009,2,0.24011369518962342,market value,42.103933169896,Germany/Spain
ES,2009,3,0.24282176834486552,market value,41.76201723118562,Germany/Spain
ES,2009,4,0.21793908589462205,market value,42.87305342275708,Germany/Spain
ES,2009,5,0.20028183954280815,market value,58.88851828610541,Germany/Spain
ES,2009,6,0.1517120290294712,market value,58.73694312286879,Germany/Spain
ES,2009,7,0.14000269231140328,market value,47.30163991517071,Germany/Spain
ES,2009,8,0.12578697228271696,market value,51.69106094280342,Germany/Spain
ES,2009,9,0.14951785760332117,market value,49.04589509673306,Germany/Spain
ES,2009,10,0.1787800254116394,market value,40.98234365946087,Germany/Spain
ES,2009,11,0.33739533756738205,market value,40.27558438365638,Germany/Spain
ES,2010,1,0.27924049684710334,market value,42.000558694352065,Germany/Spain
ES,2010,3,0.2965325530887672,market value,38.422553901678334,Germany/Spain
ES,2010,4,0.16918968587508793,market value,43.766322019385726,Germany/Spain
ES,2010,5,0.2509407879927217,market value,48.68230013980618,Germany/Spain
ES,2010,6,0.15962458190813514,market value,48.34809968454563,Germany/Spain
ES,2010,7,0.12661798123136603,market value,54.1590960838353,Germany/Spain
ES,2010,8,0.14472479031528593,market value,46.33276876944357,Germany/Spain
ES,2010,9,0.12571850514513017,market value,47.28259484244012,Germany/Spain
ES,2010,12,0.28110816241616854,market value,42.605169247178836,Germany/Spain
ES,2011,1,0.2122127507676107,market value,38.80345533774943,Germany/Spain
ES,2011,2,0.23896020381239852,market value,39.62235016401544,Germany/Spain
ES,2011,3,0.2517200878199338,market value,42.46767031072249,Germany/Spain
ES,2011,4,0.2200107153236432,market value,43.892367751639085,Germany/Spain
ES,2011,5,0.1853677708346809,market value,53.56321000710859,Germany/Spain
ES,2011,6,0.15793936933860842,market value,53.91831120181545,Germany/Spain
ES,2011,7,0.1500636331075395,market value,50.2218474672048,Germany/Spain
ES,2011,8,0.12930068067689565,market value,49.79709655705501,Germany/Spain
ES,2011,9,0.11606836789690578,market value,49.85436876646007,Germany/Spain
ES,2011,10,0.19191765898493857,market value,42.96025332292345,Germany/Spain
ES,2011,11,0.2294483593284221,market value,41.719243906030876,Germany/Spain
ES,2011,12,0.23429837801216788,market value,40.93630909505009,Germany/Spain
ES,2012,1,0.16689940761031724,market value,49.395649669299885,Germany/Spain
ES,2012,2,0.25847507309184203,market value,53.4457595677774,Germany/Spain
ES,2012,3,0.1939301361832839,market value,41.041871066195,Germany/Spain
ES,2012,4,0.3093840940703439,market value,37.96688930891484,Germany/Spain
ES,2012,5,0.21474784153907572,market value,55.34563626918911,Germany/Spain
ES,2012,6,0.17425686823648187,market value,56.9012774048932,Germany/Spain
ES,2012,8,0.14518967207859976,market value,59.972459654488446,Germany/Spain
ES,2012,9,0.1996471319979334,market value,43.465930516478885,Germany/Spain
ES,2012,10,0.15786712489807517,market value,43.58404358607006,Germany/Spain
ES,2012,11,0.24771249065593182,market value,42.75916968093719,Germany/Spain
ES,2012,12,0.2644426423087778,market value,42.72664560557674,Germany/Spain
ES,2013,1,0.33927542152072326,market value,35.72081521991359,Germany/Spain
ES,2013,2,0.3198580346537847,market value,44.003367762618495,Germany/Spain
ES,2013,3,0.36415942206006524,market value,35.38483371160751,Germany/Spain
ES,2013,4,0.2889764762968777,market value,40.88090275721456,Germany/Spain
ES,2013,5,0.2230547285156025,market value,47.999108952453554,Germany/Spain
ES,2013,6,0.19135307283938505,market value,50.630289870306825,Germany/Spain
ES,2013,7,0.1073734843431451,market value,54.345313255324896,Germany/Spain
ES,2013,8,0.13089075898025357,market value,46.58211723153549,Germany/Spain
ES,2013,9,0.15898269308316515,market value,44.16589320732839,Germany/Spain
ES,2013,10,0.2044317389459702,market value,42.00450328538311,Germany/Spain
ES,2013,11,0.37109536653096664,market value,46.33605450505677,Germany/Spain
ES,2014,1,0.3676692707725961,market value,35.64377246549924,Germany/Spain
ES,2014,3,0.3317131872415512,market value,42.22387817587841,Germany/Spain
ES,2014,4,0.21573548351486263,market value,41.28918433996384,Germany/Spain
ES,2014,5,0.23590542968702863,market value,48.36270671641267,Germany/Spain
ES,2014,6,0.1608792958500038,market value,56.488434226857436,Germany/Spain
ES,2014,8,0.11031950045129495,market value,43.617252749671486,Germany/Spain
ES,2014,9,0.09915358606497657,market value,44.9165804253874,Germany/Spain
ES,2014,10,0.1805492440484778,market value,40.57742039187183,Germany/Spain
ES,2014,11,0.2946078792645808,market value,41.54071103850633,Germany/Spain
ES,2014,12,0.23062142292771035,market value,40.59796992311972,Germany/Spain
ES,2015,1,0.25816065986888387,market value,40.63646603616789,Germany/Spain
ES,2015,2,0.3509759102853738,market value,41.276544916848835,Germany/Spain
ES,2015,3,0.2595251476230039,market value,43.04033808757396,Germany/Spain
ES,2015,4,0.21497867829168021,market value,45.14177151950473,Germany/Spain
ES,2015,5,0.2695828491764315,market value,48.92804201223107,Germany/Spain
ES,2015,6,0.13705840730929864,market value,59.91757295979704,Germany/Spain
ES,2015,8,0.13835005196589406,market value,44.820043005339926,Germany/Spain
ES,2015,9,0.1525814019333725,market value,43.68105787222742,Germany/Spain
ES,2015,10,0.1865604705879586,market value,42.95621427260894,Germany/Spain
ES,2015,11,0.20837805184661748,market value,41.58822980458182,Germany/Spain
ES,2015,12,0.18537213959123108,market value,43.24630498310378,Germany/Spain
LT,1990,1,0.389186280286926,market value,31.600858856234048,Denmark/Lithuania
LT,1990,2,0.40576148513237315,market value,32.344661713419335,Denmark/Lithuania
LT,1990,3,0.36161627873220625,market value,33.90871435916365,Denmark/Lithuania
LT,1990,4,0.1281088629320962,market value,35.66160495964902,Denmark/Lithuania
LT,1990,5,0.14121593400879298,market value,37.12456331455073,Denmark/Lithuania
LT,1990,6,0.11433864896077026,market value,34.96110164903769,Denmark/Lithuania
LT,1990,7,0.1755757382046048,market value,27.3726674680535,Denmark/Lithuania
LT,1990,8,0.12535930741896997,market value,36.32473401285383,Denmark/Lithuania
LT,1990,9,0.18911695502861642,market value,36.85225996548257,Denmark/Lithuania
LT,1990,10,0.2625948633187624,market value,33.66809963944192,Denmark/Lithuania
LT,1990,11,0.17008902290902625,market value,38.29925036807556,Denmark/Lithuania
LT,1990,12,0.256587990912285,market value,35.4059093758196,Denmark/Lithuania
LT,1991,1,0.26225393233668376,market value,35.29773114623255,Denmark/Lithuania
LT,1991,2,0.1762191520276494,market value,41.88380001864733,Denmark/Lithuania
LT,1991,3,0.1412071845468167,market value,41.01040608456607,Denmark/Lithuania
LT,1991,4,0.11664590741625717,market value,37.879346904914975,Denmark/Lithuania
LT,1991,5,0.13261506753049926,market value,33.44218703630102,Denmark/Lithuania
LT,1991,6,0.2066825786145463,market value,30.218406201534602,Denmark/Lithuania
LT,1991,7,0.1563160159667269,market value,34.95695823587263,Denmark/Lithuania
LT,1991,8,0.12437653337163003,market value,36.135513597153356,Denmark/Lithuania
LT,1991,9,0.20807755979434267,market value,34.726641268376035,Denmark/Lithuania
LT,1991,10,0.17852076630891459,market value,35.765597526820564,Denmark/Lithuania
LT,1991,11,0.23123980175075587,market value,34.18390207692685,Denmark/Lithuania
LT,1991,12,0.2619355425765005,market value,36.357100204784956,Denmark/Lithuania
LT,1992,1,0.3573874510232601,market value,31.274601231619794,Denmark/Lithuania
LT,1992,2,0.2640092067080932,market value,34.05871559921402,Denmark/Lithuania
LT,1992,3,0.2595237385659881,market value,34.98562863117634,Denmark/Lithuania
LT,1992,4,0.19508312239203304,market value,39.412695246030346,Denmark/Lithuania
LT,1992,6,0.10419820611042377,market value,22.77479401548555,Denmark/Lithuania
LT,1992,7,0.16568407036582383,market value,20.6973038378689,Denmark/Lithuania
LT,1992,8,0.21892479170483942,market value,12.339879685889265,Denmark/Lithuania
LT,1992,9,0.24855372387205246,market value,16.390158514595832,Denmark/Lithuania
LT,1992,10,0.20761564104767477,market value,34.114458345911686,Denmark/Lithuania
LT,1992,11,0.2735886949859649,market value,35.391062751592465,Denmark/Lithuania
LT,1992,12,0.21674797763185485,market value,34.18349915426056,Denmark/Lithuania
LT,1993,1,0.4583924306425733,market value,33.43197566290629,Denmark/Lithuania
LT,1993,2,0.22454341814724355,market value,36.474909405559224,Denmark/Lithuania
LT,1993,3,0.22610411557670768,market value,35.447950530601695,Denmark/Lithuania
LT,1993,4,0.11125893491644301,market value,39.62935121805419,Denmark/Lithuania
LT,1993,7,0.22901903752016012,market value,18.46614251654364,Denmark/Lithuania
LT,1993,8,0.20232599814512245,market value,20.273813698645604,Denmark/Lithuania
LT,1993,9,0.23715702620248755,market value,31.0158482334339,Denmark/Lithuania
LT,1993,10,0.27690124786229153,market value,35.555825712148724,Denmark/Lithuania
LT,1993,11,0.22980373432070117,market value,35.08445129881643,Denmark/Lithuania
LT,1993,12,0.2868351221149022,market value,34.8141239747042,Denmark/Lithuania
LT,1994,1,0.23696953002973006,market value,35.76606089337592,Denmark/Lithuania
LT,1994,2,0.11880897151517941,market value,40.56832835601002,Denmark/Lithuania
LT,1994,3,0.22382949331021676,market value,39.26470089852866,Denmark/Lithuania
LT,1994,4,0.16251574990976,market value,33.62238032002399,Denmark/Lithuania
LT,1994,5,0.17015331686431223,market value,15.838676745198594,Denmark/Lithuania
LT,1994,6,0.24883319411138966,market value,14.036358645328049,Denmark/Lithuania
LT,1994,7,0.08003589732112554,market value,33.5274335056187,Denmark/Lithuania
LT,1994,8,0.2484592218222825,market value,28.245410278057825,Denmark/Lithuania
LT,1994,9,0.31318121325660336,market value,31.24057938296981,Denmark/Lithuania
LT,1994,10,0.2811551990289262,market value,33.71995079814204,Denmark/Lithuania
LT,1994,11,0.2543104269165745,market value,34.65519013703223,Denmark/Lithuania
LT,1994,12,0.2584209226352484,market value,35.11601208313673,Denmark/Lithuania
LT,1995,1,0.3266092548308852,market value,34.551551476240654,Denmark/Lithuania
LT,1995,2,0.29326858838319764,market value,36.00026054955012,Denmark/Lithuania
LT,1995,3,0.22991607761413313,market value,35.75776735966755,Denmark/Lithuania
LT,1995,4,0.17129570839344135,market value,39.10554271548168,Denmark/Lithuania
LT,1995,5,0.17903180731009816,market value,24.085228102841587,Denmark/Lithuania
LT,1995,7,0.16259403056633656,market value,20.870529227934394,Denmark/Lithuania
LT,1995,8,0.12739083448631291,market value,20.237860456680963,Denmark/Lithuania
LT,1995,9,0.26684389969916705,market value,28.58629275276783,Denmark/Lithuania
LT,1995,10,0.28157861408348545,market value,26.870555797542156,Denmark/Lithuania
LT,1995,11,0.18091218842873935,market value,33.38910350244922,Denmark/Lithuania
LT,1995,12,0.15487278398245097,market value,37.16851451327013,Denmark/Lithuania
LT,1996,1,0.12063861590933722,market value,38.01555493328448,Denmark/Lithuania
LT,1996,2,0.15484638590404529,market value,40.46553281687336,Denmark/Lithuania
LT,1996,5,0.11995353756421882,market value,38.408720553968905,Denmark/Lithuania
LT,1996,7,0.2739820567859898,market value,20.374610129878874,Denmark/Lithuania
LT,1996,8,0.12481571223675979,market value,30.726789823448645,Denmark/Lithuania
LT,1996,9,0.16427742155041725,market value,39.79467233001305,Denmark/Lithuania
LT,1996,10,0.14644350427556957,market value,35.452336316055316,Denmark/Lithuania
LT,1996,11,0.25428823450180515,market value,35.9979246343474,Denmark/Lithuania
LT,1996,12,0.16426108499984113,market value,39.58491481746945,Denmark/Lithuania
LT,1997,1,0.22141872676149746,market value,36.98801997070723,Denmark/Lithuania
LT,1997,2,0.31372491138108705,market value,35.034391827714614,Denmark/Lithuania
LT,1997,3,0.18981729576738562,market value,39.02744983917363,Denmark/Lithuania
LT,1997,4,0.1864459899386562,market value,41.163759760696585,Denmark/Lithuania
LT,1997,5,0.18578463302414142,market value,18.893877174156444,Denmark/Lithuania
LT,1997,6,0.14394802047634866,market value,18.832367321101785,Denmark/Lithuania
LT,1997,7,0.13382297300324944,market value,25.576271216997917,Denmark/Lithuania
LT,1997,8,0.07881125620273322,market value,24.176709307699387,Denmark/Lithuania
LT,1997,9,0.29955280187517674,market value,25.631906029078085,Denmark/Lithuania
LT,1997,10,0.20965351335380014,market value,32.80757713691071,Denmark/Lithuania
LT,1997,11,0.1500903785177773,market value,36.021670078270866,Denmark/Lithuania
LT,1997,12,0.13001577427751,market value,37.296732521207154,Denmark/Lithuania
LT,1998,1,0.24386083499017586,market value,34.56752301502807,Denmark/Lithuania
LT,1998,2,0.2805131179765053,market value,32.11316998993905,Denmark/Lithuania
LT,1998,3,0.14058209084961582,market value,38.59516984011009,Denmark/Lithuania
LT,1998,4,0.1417165151138829,market value,32.905460467758544,Denmark/Lithuania
LT,1998,7,0.1982463832384995,market value,13.713366552620037,Denmark/Lithuania
LT,1998,8,0.2507035729913128,market value,18.213092405466124,Denmark/Lithuania
LT,1998,9,0.19722565950701468,market value,24.335167077177307,Denmark/Lithuania
LT,1998,10,0.40058728014322476,market value,30.008387194921315,Denmark/Lithuania
LT,1998,11,0.12143886713552857,market value,35.96422510008226,Denmark/Lithuania
LT,1998,12,0.2571695748470771,market value,31.36580242465794,Denmark/Lithuania
LT,1999,1,0.2414903875574229,market value,33.14026248554148,Denmark/Lithuania
LT,1999,2,0.19088034453464606,market value,34.58141162834875,Denmark/Lithuania
LT,1999,3,0.11703794786668682,market value,31.638737683214725,Denmark/Lithuania
LT,1999,4,0.228567387855036,market value,33.62162465348986,Denmark/Lithuania
LT,1999,5,0.15109758286776767,market value,27.61972723876266,Denmark/Lithuania
LT,1999,6,0.06814363467513633,market value,27.926807965489868,Denmark/Lithuania
LT,1999,7,0.12313161121635066,market value,24.534970188420782,Denmark/Lithuania
LT,1999,8,0.114125188605108,market value,21.479518927798303,Denmark/Lithuania
LT,1999,9,0.16530213055978635,market value,26.29520063977361,Denmark/Lithuania
LT,1999,10,0.3309221812656002,market value,27.808342958023495,Denmark/Lithuania
LT,1999,11,0.28323620080175743,market value,31.878871210101128,Denmark/Lithuania
LT,1999,12,0.33905278962532776,market value,32.44619460198155,Denmark/Lithuania
LT,2000,1,0.3217541790490833,market value,32.00245499715021,Denmark/Lithuania
LT,2000,2,0.2363105134457209,market value,32.75132673378923,Denmark/Lithuania
LT,2000,3,0.21800016349720094,market value,37.51673396312206,Denmark/Lithuania
LT,2000,8,0.181992390347815,market value,10.659872607363518,Denmark/Lithuania
LT,2000,9,0.1584172061971087,market value,17.260328295117908,Denmark/Lithuania
LT,2000,10,0.32390578775825846,market value,24.608634282854098,Denmark/Lithuania
LT,2000,12,0.1901139673263837,market value,30.929637489938777,Denmark/Lithuania
LT,2001,1,0.1885110830765803,market value,33.920576851299714,Denmark/Lithuania
LT,2001,2,0.1806396360292856,market value,37.08492686187037,Denmark/Lithuania
LT,2001,3,0.12956582478461487,market value,38.65103363739554,Denmark/Lithuania
