label_tech,Location,id,OutputPower,label
Run-of-river,CEE,1990,28.168800456584083,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,1991,29.237950539036486,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,1992,28.210266203229036,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,1993,28.964830326299197,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,1994,29.939053081536148,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,1995,31.92293898791034,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,1996,33.03754086574651,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,1997,32.615804341734666,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,1998,32.738718615546176,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,1999,33.82397527413393,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2000,31.113299071376467,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2001,30.397978377888272,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2002,31.87626818470973,CEE 31.3 ± 2.3 TWh
