date,region,inflow_anom,demand_anom
2009-01-02,Northern,-12.250575760242633,4.4746807783520754
2010-01-02,Northern,-29.8543744857449,4.832590809960221
2011-01-02,Northern,-55.206689293619355,4.359436718381972
2012-01-02,Northern,45.58404879790544,-5.798450956701066
2013-01-02,Northern,10.914115548886752,-2.3175902613285846
2014-01-02,Northern,40.986561018341924,-6.175964359335045
2015-01-02,Northern,35.515490779715996,-9.414084827876188
1990-02-02,Northern,35.820529365658544,-9.474242907999237
1991-02-02,Northern,-30.853423893640517,4.17310358167844
1992-02-02,Northern,145.80399696684592,-3.8018307838642125
1993-02-02,Northern,81.31356751473044,-3.5979450818155705
1994-02-02,Northern,-34.31151108439051,4.140109330319995
1995-02-02,Northern,-36.12686518370079,-0.6868702261841702
1996-02-02,Northern,-54.19847212227856,4.732778497500332
1997-02-02,Northern,1.5799245973049538,1.5050454658117927
1998-02-02,Northern,-30.09887622355814,4.02018930514195
1999-02-02,Northern,38.42836173659929,-3.3734830960970164
2000-02-02,Northern,-13.020394732626777,-0.4175014038245867
2001-02-02,Northern,11.67973160078037,4.978322149294748
2002-02-02,Northern,40.205597775243476,-8.940486889852785
2003-02-02,Northern,-43.46617805446274,1.0957579144967444
2004-02-02,Northern,-43.803363448107845,1.5341410528959303
2005-02-02,Northern,24.3746927648436,-2.7344631425444446
2006-02-02,Northern,27.155275923044247,0.028173680717281737
2007-02-02,Northern,20.030399803422608,-5.116113829223058
2008-02-02,Northern,16.89546329234678,-1.4022751205184356
2009-02-02,Northern,-23.665254571794094,3.991599100463745
2010-02-02,Northern,-62.40995810973085,4.567301858302224
2011-02-02,Northern,-26.688809466886596,-3.0617343491260494
2012-02-02,Northern,-10.038082903498182,5.169140106275806
2013-02-02,Northern,-23.781777923587125,2.498049695973613
2014-02-02,Northern,-21.60547644242463,-3.0598572144754552
2015-02-02,Northern,-6.646123461637218,3.2330923066525017
1990-12-02,Northern,2.0295030748293286,-3.8885762558520804
1991-12-02,Northern,10.04456147889342,-0.8663838415091519
1992-12-02,Northern,18.37660963228669,-5.424073333611167
1993-12-02,Northern,-46.22827685416714,3.7707035041225914
1994-12-02,Northern,17.338444836185932,-0.29379809688117536
1995-12-02,Northern,-16.230044148723938,5.255507876246962
1996-12-02,Northern,-45.30172693910817,3.259867945182337
1997-12-02,Northern,-50.29655007116412,6.816378488945907
1998-12-02,Northern,54.561675426030405,-1.2827312567752087
1999-12-02,Northern,20.734343745073666,0.41031885540699103
2000-12-02,Northern,74.98986380703903,-6.495087681067125
2001-12-02,Northern,16.953763531923364,-0.302441987855549
2002-12-02,Northern,-60.48465700041741,5.499121536874951
2003-12-02,Northern,6.3623290079280626,-5.386490529287614
2004-12-02,Northern,0.41339878663397406,0.979964375582699
2005-12-02,Northern,-6.540161385272412,1.1283380656789532
2006-12-02,Northern,54.70664527534324,-11.172134888140295
2007-12-02,Northern,-5.515801046312231,-0.9013195675306197
2008-12-02,Northern,-18.961766067326288,1.5208748518694597
2009-12-02,Northern,2.3485300871959063,3.1824146908911333
2010-12-02,Northern,-60.75837333852945,9.27239604446684
2011-12-02,Northern,58.691463838861736,-2.753633370915783
2012-12-02,Northern,-23.345282970756532,9.182322714909324
2013-12-02,Northern,7.328576705575738,-0.7342763744507
2014-12-02,Northern,-22.865296503946162,1.4995211506038373
2015-12-02,Northern,43.889864287251626,-4.109931897221024
1990-01-03,Northern,-46.94595431751254,5.5852665281759135
1991-01-03,Northern,-9.823103420190668,-5.376878424558343
1992-01-03,Northern,28.246012643595463,-12.997749421230282
1993-01-03,Northern,37.094913110725386,0.8125130916251988
1994-01-03,Northern,-46.85569862070592,7.347023680495307
1995-01-03,Northern,-8.162907847937287,7.343482838666826
1996-01-03,Northern,-53.889797663627455,9.571124371142007
1997-01-03,Northern,-48.270596571235664,8.651635551639844
1998-01-03,Northern,-20.482560400079585,-5.317814169376893
1999-01-03,Northern,27.05276347264492,-5.856022127305898
2000-01-03,Northern,40.95123090629235,-5.4702210421219
2001-01-03,Northern,5.107918981781124,-5.400308250274468
2002-01-03,Northern,-8.882652852357051,5.158406745193575
2003-01-03,Northern,-59.474635855646596,9.568864259336596
2004-01-03,Northern,-18.692609870245004,5.711983463399384
2005-01-03,Northern,74.6016240328107,-6.944341298672407
2006-01-03,Northern,-22.921076894148275,4.715349494272467
2007-01-03,Northern,48.586716679561306,-7.110911538731342
2008-01-03,Northern,32.09767665447305,2.444163141012981
2009-01-03,Northern,-7.51645205568247,3.8708963867100037
2010-01-03,Northern,-29.334976650627787,9.32055330898189
2011-01-03,Northern,-55.20936146603416,7.814866824215775
2012-01-03,Northern,48.887199904947444,-7.795348730470566
2013-01-03,Northern,11.583969225570296,-7.322985363139263
2014-01-03,Northern,46.49734108126652,-10.395306014357443
2015-01-03,Northern,34.811071784032166,-7.9282433046288405
1990-02-03,Northern,38.01792750909483,-8.769713577233968
1991-02-03,Northern,-36.58375589471988,4.069644377539368
1992-02-03,Northern,139.77401405310314,-3.850850614109527
1993-02-03,Northern,91.45542173146676,-8.409831927642063
1994-02-03,Northern,-40.3547675547493,5.691273684861423
1995-02-03,Northern,-36.32111649030063,-0.7280810099014542
1996-02-03,Northern,-55.717486693452166,4.993993980926475
1997-02-03,Northern,-4.067873340752886,-0.329429571066387
1998-02-03,Northern,-32.458152613435914,5.424497179697389
1999-02-03,Northern,48.480102272356305,-2.857897220091367
2000-02-03,Northern,-13.309932100826046,1.8858531261911982
2001-02-03,Northern,6.083160471580135,5.24059290061079
2002-02-03,Northern,54.42514978163066,-10.791795893523213
2003-02-03,Northern,-46.51564202030783,1.364694918372103
2004-02-03,Northern,-38.107845981859235,-3.6861871040339356
2005-02-03,Northern,25.943908559385157,-1.3121500467341134
2006-02-03,Northern,14.785546144021517,3.280196345645246
2007-02-03,Northern,30.688923506710477,-4.932441258627895
2008-02-03,Northern,11.07081347678164,-1.1957686161992895
2009-02-03,Northern,-24.409802045154084,3.8623917495405142
2010-02-03,Northern,-62.43276306132269,3.6142795109452233
2011-02-03,Northern,-24.50653422567508,-2.3606638636267903
2012-02-03,Northern,-15.570391089117859,5.24059290061079
2013-02-03,Northern,-20.57875658616814,3.5460360343405846
2014-02-03,Northern,-19.119877394763826,-3.375596413256795
2015-02-03,Northern,-6.750580241797051,4.3863604067657125
1990-12-03,Northern,17.092782957316796,-6.453746976926129
1991-12-03,Northern,8.639617035622038,-2.5514020886707347
1992-12-03,Northern,35.33245785826772,-8.076724208960199
1993-12-03,Northern,-44.226533103522435,2.266313022327394
1994-12-03,Northern,15.312684997603892,1.198489887120906
1995-12-03,Northern,-17.499025517821494,5.080019368203575
1996-12-03,Northern,-42.757352763736776,-0.09433103530045475
1997-12-03,Northern,-50.37126690852488,8.023695085694927
1998-12-03,Northern,37.94615827494581,1.4526989538123962
1999-12-03,Northern,17.703639835448236,2.8585730048103124
2000-12-03,Northern,74.66476059326091,-11.039660440573304
2001-12-03,Northern,16.97341298368143,-0.6574176186047215
2002-12-03,Northern,-59.800561150462855,3.7954113826858773
2003-12-03,Northern,0.06318466075662885,-4.4035381617378935
2004-12-03,Northern,-1.1064619697625293,3.3341929133019512
2005-12-03,Northern,-3.997133875453715,2.6402650759254738
2006-12-03,Northern,57.430748112932584,-10.157003737344711
2007-12-03,Northern,-6.227206873200952,-0.2775183058144224
2008-12-03,Northern,-21.210286679303078,-0.023091987948964846
2009-12-03,Northern,4.011694174447858,2.605669434039066
2010-12-03,Northern,-58.052524808889245,8.301910771808629
2011-12-03,Northern,17.038126899670782,-4.649406560050045
2012-12-03,Northern,-24.046952796987178,8.167443727515197
2013-12-03,Northern,11.656250924635316,-5.856337538313376
2014-12-03,Northern,-18.621101263438394,-0.6381978175567135
2015-12-03,Northern,51.40242273138111,-5.602346054275271
1990-01-04,Northern,-49.10751258144223,1.2543005568815433
1991-01-04,Northern,-12.293058712643795,-4.110025627702705
1992-01-04,Northern,21.850346768659264,-7.783381942697298
1993-01-04,Northern,17.780653087452432,2.71661339825823
1994-01-04,Northern,-48.3426011354979,5.646622865732406
1995-01-04,Northern,-7.448589792041417,4.253914669674494
1996-01-04,Northern,-55.32045941468415,10.65461941301069
1997-01-04,Northern,-49.02644704573499,10.283369000907115
1998-01-04,Northern,-15.590228634465353,-7.275460309895965
1999-01-04,Northern,29.089061591875748,-5.515501084669913
2000-01-04,Northern,46.70537476220172,-5.866062381203598
2001-01-04,Northern,4.626248069033063,-4.558956362206241
2002-01-04,Northern,32.83474874151452,2.00987628683919
2003-01-04,Northern,-59.479669560066284,10.739683211599164
2004-01-04,Northern,-20.844235816360428,4.501107299569019
2005-01-04,Northern,70.22613823529937,-7.586258510706102
2006-01-04,Northern,-26.186006949607844,5.151391582630091
2007-01-04,Northern,44.61854166834215,-13.38482538862716
2008-01-04,Northern,13.315829916714417,4.035640654851636
2009-01-04,Northern,-8.359127000070782,9.988414509418151
2010-01-04,Northern,-29.717083935055793,9.18784572143678
2011-01-04,Northern,-55.5979289399106,6.506028729590984
2012-01-04,Northern,49.34190337414179,-7.72062239509495
2013-01-04,Northern,10.671918341163455,-7.60471720117738
2014-01-04,Northern,63.383995529552266,-11.982810936123304
2015-01-04,Northern,35.23117434289454,-3.5408057602946683
1990-02-04,Northern,32.54513808598954,-7.231061730978793
1991-02-04,Northern,-40.80334966779525,4.6452970609167075
1992-02-04,Northern,128.14034079099147,-0.34580805166603973
1993-02-04,Northern,92.8494002554912,-9.769988727825156
1994-02-04,Northern,-43.824577205157226,5.844093531086395
1995-02-04,Northern,-25.67000805244705,-5.167426910981895
1996-02-04,Northern,-55.86923949633261,5.735997691619048
1997-02-04,Northern,-7.768431558486671,-1.7267700087578282
1998-02-04,Northern,-39.28095596350967,5.78886364889334
1999-02-04,Northern,53.034699202890955,-3.552937825551108
2000-02-04,Northern,-8.231596141850408,-4.107528938312004
2001-02-04,Northern,0.22630988738810504,5.627328779444117
2002-02-04,Northern,72.99881010480111,-7.793174423026682
2003-02-04,Northern,-46.67761496997946,3.5591093777865703
2004-02-04,Northern,1.9791840967050345,-7.553200226727411
2005-02-04,Northern,30.430271872660963,-3.3390384374467286
2006-02-04,Northern,3.5493280102145857,6.148610041076911
2007-02-04,Northern,31.067842141584205,-2.2909600893706967
2008-02-04,Northern,5.925946086164279,-1.3574962828107318
2009-02-04,Northern,-25.676498391956546,4.092066995836315
2010-02-04,Northern,-62.186829060789535,3.58375150421253
2011-02-04,Northern,-24.983501113304964,-1.2077810379553509
2012-02-04,Northern,-38.7994751972547,5.597027560030805
2013-02-04,Northern,-20.588839386455177,1.1407425517974263
2014-02-04,Northern,-18.69620660104464,-1.1202441818724513
2015-02-04,Northern,-8.384358860937933,4.800528130582549
1990-12-04,Northern,14.407817803879855,-0.5316837640101902
1991-12-04,Northern,5.697304725824039,-2.0163373656739316
1992-12-04,Northern,33.81104693243118,-3.257107729220641
1993-12-04,Northern,-37.01350595272964,-1.1240393386341099
1994-12-04,Northern,8.121437128884212,-1.7174084769398685
1995-12-04,Northern,-20.74383529576449,6.680401011458578
1996-12-04,Northern,-27.28333375786907,2.7563632741599884
1997-12-04,Northern,-50.927278532493965,8.688849844411001
1998-12-04,Northern,23.735379238651557,5.6597423838555505
1999-12-04,Northern,20.109401626178826,4.988618431672257
2000-12-04,Northern,73.4104532265538,-6.972000844191278
2001-12-04,Northern,13.184160437970029,1.575732322732366
2002-12-04,Northern,-60.86758315172585,4.341313226011969
2003-12-04,Northern,-2.1242332573216456,-5.871716419138547
2004-12-04,Northern,11.983966212164438,7.651769877482587
2005-12-04,Northern,-6.124296969301907,2.272484956584799
2006-12-04,Northern,57.14870970437311,-11.043207913459709
2007-12-04,Northern,-9.296728603030624,2.5702554868253524
2008-12-04,Northern,-23.249665437568844,3.214498814668274
2009-12-04,Northern,2.073461371529074,-0.5468872192376462
2010-12-04,Northern,-65.60423390232503,8.623330192121264
2011-12-04,Northern,8.052449461079854,-3.563687120799455
2012-12-04,Northern,-23.50447683900311,12.578100065490526
2013-12-04,Northern,12.053933905184456,-1.7150193625469736
2014-12-04,Northern,-17.462458535233893,-2.4969113456731398
2015-12-04,Northern,52.502569322864986,-7.041658497594006
1990-01-05,Northern,-49.550778430932624,1.0169535907462972
1991-01-05,Northern,-12.20133332281975,-3.651315171500764
1992-01-05,Northern,18.259205962061213,-1.9624226812020855
1993-01-05,Northern,13.567276647962931,0.2050465598197797
1994-01-05,Northern,-49.022428289156174,1.2568140841601623
1995-01-05,Northern,-10.075495298726782,1.1984580428287017
1996-01-05,Northern,-54.77788639914118,4.918226589169985
1997-01-05,Northern,-48.95386405193102,4.789500027409417
1998-01-05,Northern,-19.018890881147556,-2.682862338522081
1999-01-05,Northern,32.87486949405227,-3.898613199594132
2000-01-05,Northern,50.748172524794114,-2.0140563354193795
2001-01-05,Northern,6.756711159150712,-3.6959403795777632
2002-01-05,Northern,44.96067498516014,1.8242121624981396
2003-01-05,Northern,-60.74597417865817,4.852289983645957
2004-01-05,Northern,-22.53302004104436,4.409971214485336
2005-01-05,Northern,69.71929713680795,-5.869273830635395
2006-01-05,Northern,-23.872460913398232,2.4578329053862884
2007-01-05,Northern,41.261946656634414,-6.945213342684165
2008-01-05,Northern,5.696731731885288,1.8635452785916602
2009-01-05,Northern,-6.122109327268969,4.926164727145211
2010-01-05,Northern,-28.5058812013519,4.95176700998427
2011-01-05,Northern,-54.743397167358374,3.283899858106475
2012-01-05,Northern,48.6791901770746,-0.8227635210818439
2013-01-05,Northern,9.87397948454533,-2.1506495203986566
2014-01-05,Northern,66.08856859545119,-8.435938442628087
2015-01-05,Northern,34.48655840644524,0.17436672926683758
1990-02-05,Northern,50.23540157049106,-13.52744192289681
1991-02-05,Northern,-46.802334800683674,3.734124959878639
1992-02-05,Northern,111.25885275994763,1.3972584770202905
1993-02-05,Northern,84.76078552554186,-3.8777229413137424
1994-02-05,Northern,-41.385102768297784,5.083995013511079
1995-02-05,Northern,-14.060011743903791,-3.6076214574171006
1996-02-05,Northern,-56.02176125372132,4.903974569865214
1997-02-05,Northern,-11.098922506995065,0.19256620052161674
1998-02-05,Northern,-41.433771754236034,3.2517098292273627
1999-02-05,Northern,55.333761386428755,-0.42688258805834506
2000-02-05,Northern,4.194557490576029,-4.986102155909054
2001-02-05,Northern,-2.2157399618012334,4.920900174126176
2002-02-05,Northern,77.46040024505922,-8.420654270754321
2003-02-05,Northern,-46.230034886394726,5.204032248750934
2004-02-05,Northern,-1.111796288890307,-5.609729231733367
2005-02-05,Northern,33.025599465776544,-4.709343739792602
2006-02-05,Northern,-4.714740753538381,5.144190677200678
2007-02-05,Northern,28.42191845159937,1.1130641259774892
2008-02-05,Northern,4.75158784807317,-3.6421100317898403
2009-02-05,Northern,-24.596498228571924,2.3934613018693223
2010-02-05,Northern,-58.91860659830832,2.9833079875995963
2011-02-05,Northern,-24.621123530676,-0.8580959953595408
2012-02-05,Northern,-41.00444399671805,5.117279674610023
2013-02-05,Northern,-19.57862191793353,0.5590515647495041
2014-02-05,Northern,-18.70639600233696,0.16593847164245187
2015-02-05,Northern,-9.01137405841434,3.5008490584744605
1990-12-05,Northern,10.195302684900266,2.4729347011439344
1991-12-05,Northern,5.383935392159339,1.2644319828578103
1992-12-05,Northern,26.623513450110575,-2.1355502220653153
1993-12-05,Northern,-31.99142252478732,-3.448668426565694
1994-12-05,Northern,2.521434226895884,-3.379071551057376
1995-12-05,Northern,-30.122063819363436,6.390975452733459
1996-12-05,Northern,-10.612062793008036,-2.38183978690364
1997-12-05,Northern,-47.70644648705053,3.6490842773018612
1998-12-05,Northern,21.95610437938722,5.890780827458525
1999-12-05,Northern,20.397291475884476,4.908750104069766
2000-12-05,Northern,70.65145526633147,-6.901388202074624
2001-12-05,Northern,12.832010008021701,2.078602566507058
2002-12-05,Northern,-61.897160006820044,5.282316035852262
2003-12-05,Northern,-3.215316532972504,-3.570707488267858
2004-12-05,Northern,19.418289316831984,-1.0683725270350033
2005-12-05,Northern,-12.100553023561595,-0.13081608138683856
2006-12-05,Northern,59.64806897857861,-13.250165694099756
2007-12-05,Northern,-4.9604307077246315,-7.009395057302242
2008-12-05,Northern,-26.517918716594245,3.441463060226847
2009-12-05,Northern,-13.009232471824332,-3.7103526784769865
2010-12-05,Northern,-67.4108561790752,5.769870363737585
2011-12-05,Northern,4.528986245679165,-2.179823336217227
2012-12-05,Northern,-21.956346065560922,9.150832894264685
2013-12-05,Northern,13.537227730293239,-1.6112356732806117
2014-12-05,Northern,-13.727085924554403,-2.853069651945297
2015-12-05,Northern,50.68545701782694,-12.536064131451674
1990-01-06,Northern,-44.85453742702986,-0.2033655499661737
1991-01-06,Northern,-12.63308298057954,-3.0211138529787345
1992-01-06,Northern,16.53793112602479,-0.6887326067838802
1993-01-06,Northern,17.658404965253798,-5.647320471008678
1994-01-06,Northern,-49.08476510011535,0.7670126705347574
1995-01-06,Northern,-11.94399548071111,2.139407775755791
1996-01-06,Northern,-54.230036871863355,5.817634499338708
1997-01-06,Northern,-49.40399975535594,5.94853199420421
1998-01-06,Northern,-25.801332337906725,0.5981769675326103
1999-01-06,Northern,35.06005627076105,-0.929601080206836
2000-01-06,Northern,57.6772316873474,-6.803617264967285
2001-01-06,Northern,11.22760972472609,-4.113136346848398
2002-01-06,Northern,35.142605530895125,0.24691044379080526
2003-01-06,Northern,-62.48026756563063,7.178783381509859
2004-01-06,Northern,-23.26278867356411,3.453151692412854
2005-01-06,Northern,65.82236091951664,-6.161301335839398
2006-01-06,Northern,-19.86876791199288,3.77359787070781
2007-01-06,Northern,39.246231596725885,-6.512781395461908
2008-01-06,Northern,4.157748525888544,0.5020146425933715
2009-01-06,Northern,-5.761312482400513,1.6652869419879672
2010-01-06,Northern,-27.504364425382143,7.1015545713254875
2011-01-06,Northern,-53.93784421563218,3.887839566879159
2012-01-06,Northern,45.878002090237075,1.3626354204175204
2013-01-06,Northern,10.857863715369533,-1.0671893660007394
2014-01-06,Northern,70.66015263201774,-7.363294808266533
2015-01-06,Northern,32.733028335914334,-1.9310843606622017
1990-02-06,Northern,138.10419037902963,-12.593155808172266
1991-02-06,Northern,-52.814444424629166,4.220814619111366
1992-02-06,Northern,90.14231160673812,-0.9082905669746655
1993-02-06,Northern,72.87540476683313,0.0636563954829766
1994-02-06,Northern,-43.72243737474671,4.794945036334476
1995-02-06,Northern,-10.189602528729528,-5.978953450030483
1996-02-06,Northern,-57.026428175770405,4.921699271374647
1997-02-06,Northern,-15.465566323949286,-0.8383571959180062
1998-02-06,Northern,-37.92809075680439,1.2052904790427776
1999-02-06,Northern,47.52100325254041,3.8154548574422984
2000-02-06,Northern,27.56706670944293,-7.406031303155161
2001-02-06,Northern,-5.417262381470639,3.610730553461956
2002-02-06,Northern,61.17163653702747,-6.872225370049399
2003-02-06,Northern,-48.351358621612334,5.117047427824207
2004-02-06,Northern,-9.267855708189982,-2.93050704757939
2005-02-06,Northern,21.46306643662112,-1.244210439036066
2006-02-06,Northern,-3.5750667552768522,1.9407893300851036
2007-02-06,Northern,14.677257037365125,4.740521082246042
2008-02-06,Northern,9.873428540021369,-5.649378339456071
2009-02-06,Northern,-26.52848693718227,2.6567604152174717
2010-02-06,Northern,-50.37388844643569,3.023910613264853
2011-02-06,Northern,-26.83319465493396,-0.5453702099185935
2012-02-06,Northern,-42.73292314764327,4.886309601747194
2013-02-06,Northern,-21.15933772400614,1.7339501056090982
2014-02-06,Northern,-21.1809617737158,-0.2817101214590606
2015-02-06,Northern,-6.631027828534747,-1.4836899364951768
1990-12-06,Northern,8.267682448452824,-1.9079154536873557
1991-12-06,Northern,8.13601456986583,2.0666353954720544
1992-12-06,Northern,16.15557360258866,-5.587151565766919
1993-12-06,Northern,-31.486011660585493,-2.0954655354562615
1994-12-06,Northern,-2.096010582060756,-2.885981806948293
1995-12-06,Northern,-34.66451089358564,7.238562085205392
1996-12-06,Northern,-7.209402364349032,-9.449665791323222
1997-12-06,Northern,-44.37479465095896,4.470945732657487
1998-12-06,Northern,18.046535607813954,7.235478647773928
1999-12-06,Northern,12.260703548644951,-0.26644753704653756
2000-12-06,Northern,72.3388248792638,-14.961462343077777
2001-12-06,Northern,9.13805099339412,3.3919738894518345
2002-12-06,Northern,-61.32489421232783,6.559820420603997
2003-12-06,Northern,-8.502214017256579,3.847474684015108
2004-12-06,Northern,18.730142472276217,-10.995509576335738
2005-12-06,Northern,-14.403897797117637,-0.09038325970985064
2006-12-06,Northern,59.655744614539856,-12.147548647970495
2007-12-06,Northern,11.207624828257808,-10.06592003798795
2008-12-06,Northern,-31.087106669051845,-4.414259962300445
2009-12-06,Northern,-13.688774458375796,-3.722055866490241
2010-12-06,Northern,-68.29640244022804,6.72617187003157
2011-12-06,Northern,2.7954214048389123,0.8513756177955943
2012-12-06,Northern,-23.382609151037624,2.8881922736482286
2013-12-06,Northern,13.528291556773608,3.36977313994528
2014-12-06,Northern,-15.841912059568939,0.08444764265426162
2015-12-06,Northern,51.05814687498256,-12.766086196722542
1990-01-07,Northern,-36.206162554640166,-2.4037685003531073
1991-01-07,Northern,-16.306617259507274,0.9713702348081598
1992-01-07,Northern,15.211884892817498,-4.050162135896424
1993-01-07,Northern,18.793622136140204,-2.71551752473165
1994-01-07,Northern,-45.79148716990398,1.5203564528630897
1995-01-07,Northern,-16.03086505633651,1.8013825897009161
1996-01-07,Northern,-54.30210823685384,2.589795448590287
1997-01-07,Northern,-50.600900686597335,5.473791747066376
1998-01-07,Northern,-29.368321186888277,2.067011969104562
1999-01-07,Northern,28.69070903330788,3.5826744211126162
2000-01-07,Northern,64.84589012805252,-5.746983683403115
2001-01-07,Northern,10.240009887669183,-2.8357958637703113
2002-01-07,Northern,50.79027148020412,0.23225525063928104
2003-01-07,Northern,-62.34369997328026,5.341718644305198
2004-01-07,Northern,-20.648273368771683,2.413792148012281
2005-01-07,Northern,67.76727945795123,-10.72423271965248
2006-01-07,Northern,-18.146226951159605,4.533459506337797
2007-01-07,Northern,43.997695557600295,-6.540976101179185
2008-01-07,Northern,0.21084020008047874,-0.21707580805947696
2009-01-07,Northern,-6.7812955709934215,5.8290472052956614
2010-01-07,Northern,-29.491353964053914,6.162337564616541
2011-01-07,Northern,-53.57974276458069,3.9805181579328126
